activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2924945,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1ccccc1Cl)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL583113,,CHEMBL583113,,0,http://qudt.org/vocab/unit#Percent,849955,=,1,1,=,,Inhibition,%,,7.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,7.0
,2924946,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(Cl)c1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL575535,,CHEMBL575535,,0,http://qudt.org/vocab/unit#Percent,849956,=,1,1,=,,Inhibition,%,,20.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,20.0
,2924947,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1ccc(Cl)cc1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL577612,,CHEMBL577612,,0,http://qudt.org/vocab/unit#Percent,849964,=,1,1,=,,Inhibition,%,,16.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,16.0
,2924948,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1ccccc1F)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL577598,,CHEMBL577598,,0,http://qudt.org/vocab/unit#Percent,849965,=,1,1,=,,Inhibition,%,,4.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,4.0
,2924949,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL576170,,CHEMBL576170,,0,http://qudt.org/vocab/unit#Percent,849982,=,1,1,=,,Inhibition,%,,23.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,23.0
,2924950,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1ccc(F)cc1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL575131,,CHEMBL575131,,0,http://qudt.org/vocab/unit#Percent,849983,=,1,1,=,,Inhibition,%,,11.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,11.0
,2924951,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1ccccc1C)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL578841,,CHEMBL578841,,0,http://qudt.org/vocab/unit#Percent,849984,=,1,1,=,,Inhibition,%,,11.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,11.0
,2924952,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(C)c1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL577825,,CHEMBL577825,,0,http://qudt.org/vocab/unit#Percent,850004,=,1,1,=,,Inhibition,%,,8.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,8.0
,2924953,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1ccc(C)cc1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL566957,,CHEMBL566957,,0,http://qudt.org/vocab/unit#Percent,850019,=,1,1,=,,Inhibition,%,,0.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,0.0
,2924954,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(OC)c1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL582894,,CHEMBL582894,,0,http://qudt.org/vocab/unit#Percent,849904,=,1,1,=,,Inhibition,%,,0.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,0.0
,2924955,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(Br)c1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL574920,,CHEMBL574920,,0,http://qudt.org/vocab/unit#Percent,849905,=,1,1,=,,Inhibition,%,,13.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,13.0
,2924956,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(C(F)(F)F)c1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL577138,,CHEMBL577138,,0,http://qudt.org/vocab/unit#Percent,849916,=,1,1,=,,Inhibition,%,,14.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,14.0
,2924957,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1cc(C)c2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL576145,,CHEMBL576145,,0,http://qudt.org/vocab/unit#Percent,849930,=,1,1,=,,Inhibition,%,,8.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,8.0
,2924958,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CCc1cn([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc12,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL576758,,CHEMBL576758,,0,http://qudt.org/vocab/unit#Percent,849977,=,1,1,=,,Inhibition,%,,0.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,0.0
,2924959,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(Cl)cccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL584152,,CHEMBL584152,,0,http://qudt.org/vocab/unit#Percent,849992,=,1,1,=,,Inhibition,%,,12.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,12.0
,2924960,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(Cl)ccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL566958,,CHEMBL566958,,0,http://qudt.org/vocab/unit#Percent,850020,=,1,1,=,,Inhibition,%,,6.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,6.0
,2924961,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(Cl)cc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL575753,,CHEMBL575753,,0,http://qudt.org/vocab/unit#Percent,850042,=,1,1,=,,Inhibition,%,,9.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,9.0
,2924962,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(Cl)c21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL579244,,CHEMBL579244,,0,http://qudt.org/vocab/unit#Percent,849906,=,1,1,=,,Inhibition,%,,0.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,0.0
,2924963,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(C)cccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL574921,,CHEMBL574921,,0,http://qudt.org/vocab/unit#Percent,849907,=,1,1,=,,Inhibition,%,,4.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,4.0
,2924964,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(C)ccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL572927,,CHEMBL572927,,0,http://qudt.org/vocab/unit#Percent,849917,=,1,1,=,,Inhibition,%,,0.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,0.0
,2924965,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(C)c21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL583411,,CHEMBL583411,,0,http://qudt.org/vocab/unit#Percent,849948,=,1,1,=,,Inhibition,%,,7.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,7.0
,2924966,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(F)cccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL566090,,CHEMBL566090,,0,http://qudt.org/vocab/unit#Percent,849949,=,1,1,=,,Inhibition,%,,3.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,3.0
,2924967,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(F)ccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL577597,,CHEMBL577597,,0,http://qudt.org/vocab/unit#Percent,849957,=,1,1,=,,Inhibition,%,,9.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,9.0
,2924968,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(F)cc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL575546,,CHEMBL575546,,0,http://qudt.org/vocab/unit#Percent,849966,=,1,1,=,,Inhibition,%,,15.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,15.0
,2924969,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(F)c21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL575132,,CHEMBL575132,,0,http://qudt.org/vocab/unit#Percent,849985,=,1,1,=,,Inhibition,%,,8.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,8.0
,2924970,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(Br)cccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL575133,,CHEMBL575133,,0,http://qudt.org/vocab/unit#Percent,849986,=,1,1,=,,Inhibition,%,,24.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,24.0
,2924971,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(Br)ccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL572917,,CHEMBL572917,,0,http://qudt.org/vocab/unit#Percent,849993,=,1,1,=,,Inhibition,%,,10.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,10.0
,2924972,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(Br)cc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL577565,,CHEMBL577565,,0,http://qudt.org/vocab/unit#Percent,849994,=,1,1,=,,Inhibition,%,,12.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,12.0
,2924973,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cccc(Br)c21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL572951,,CHEMBL572951,,0,http://qudt.org/vocab/unit#Percent,850005,=,1,1,=,,Inhibition,%,,0.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,0.0
,2924974,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNCC[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL573667,,CHEMBL573667,,0,http://qudt.org/vocab/unit#Percent,850006,=,1,1,=,,Inhibition,%,,44.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,44.0
,2924975,[],CHEMBL1044084,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,B,,,BAO_0000201,BAO_0000219,cell-based format,CNCC[C@H](c1cccc(F)c1)n1ccc2ccccc21,,,CHEMBL1155200,Bioorg. Med. Chem. Lett.,2009,,CHEMBL576542,,CHEMBL576542,,0,http://qudt.org/vocab/unit#Percent,850007,=,1,1,=,,Inhibition,%,,52.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,52.0
,3005530,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL562476,,CHEMBL562476,,0,http://qudt.org/vocab/unit#Percent,859610,=,1,1,=,,Inhibition,%,,7.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,7.0
,3005531,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL562476,,CHEMBL562476,,1,http://qudt.org/vocab/unit#Percent,859611,=,1,1,=,,Inhibition,%,,19.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,19.0
,3005532,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@H](O)[C@@H](c1ccccc1)n1ccc2ccccc21.Cl,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL567041,,CHEMBL565309,,0,http://qudt.org/vocab/unit#Percent,859612,=,1,1,=,,Inhibition,%,,18.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,18.0
Not Determined,3005533,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CN1CCN(C[C@H](O)[C@H](c2ccccc2)n2ccc3ccccc32)CC1,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL567656,,CHEMBL567656,,0,http://qudt.org/vocab/unit#Percent,859664,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005534,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,O[C@@H](CN1CCNCC1)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL566376,,CHEMBL566376,,0,http://qudt.org/vocab/unit#Percent,859680,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005535,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,O[C@@H](CN1CCOCC1)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL569025,,CHEMBL569025,,0,http://qudt.org/vocab/unit#Percent,859720,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005536,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,O[C@@H](CNCc1ccncc1)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL572142,,CHEMBL572142,,0,http://qudt.org/vocab/unit#Percent,859721,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005537,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,O[C@@H](CNCC1CCCCC1)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL569014,,CHEMBL569014,,0,http://qudt.org/vocab/unit#Percent,859560,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005538,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,O[C@@H](CNCc1ccccc1)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL584042,,CHEMBL584042,,0,http://qudt.org/vocab/unit#Percent,859746,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005539,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CC(C)NC[C@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL566586,,CHEMBL566586,,0,http://qudt.org/vocab/unit#Percent,859760,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005540,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CCN(C)C[C@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL565332,,CHEMBL565332,,0,http://qudt.org/vocab/unit#Percent,859761,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005541,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CCNC[C@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL566173,,CHEMBL566173,,0,http://qudt.org/vocab/unit#Percent,859764,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005542,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CN(C)C[C@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL583676,,CHEMBL583676,,0,http://qudt.org/vocab/unit#Percent,859765,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,3005543,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,NC[C@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL578158,,CHEMBL578158,,0,http://qudt.org/vocab/unit#Percent,859766,=,1,1,=,,Inhibition,%,,7.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,7.0
Not Determined,3005544,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@H](O)[C@H](c1ccccc1)n1c(C)cc2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL567248,,CHEMBL567248,,0,http://qudt.org/vocab/unit#Percent,859775,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
,3005545,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CCNC[C@H](O)[C@H](c1ccccc1)n1cc(C)c2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL572350,,CHEMBL572350,,0,http://qudt.org/vocab/unit#Percent,859794,=,1,1,=,,Inhibition,%,,0.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,0.0
,3005546,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@H](O)[C@H](c1ccccc1)n1cc(C)c2ccccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL585708,,CHEMBL585708,,0,http://qudt.org/vocab/unit#Percent,859802,=,1,1,=,,Inhibition,%,,0.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,0.0
,3005547,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,Cc1cn([C@@H](c2ccccc2)[C@@H](O)CN)c2ccccc12,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL577504,,CHEMBL577504,,0,http://qudt.org/vocab/unit#Percent,859813,=,1,1,=,,Inhibition,%,,6.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,%,UO_0000187,,6.0
Not Determined,3005548,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CCNC[C@H](O)[C@H](c1ccccc1)n1ccc2cc(F)ccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL568095,,CHEMBL568095,,0,http://qudt.org/vocab/unit#Percent,859814,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
Not Determined,3005549,[],CHEMBL1038299,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,B,,,BAO_0000201,BAO_0000219,cell-based format,CNC[C@H](O)[C@H](c1ccccc1)n1ccc2cc(F)ccc21,,,CHEMBL1155305,Bioorg. Med. Chem. Lett.,2009,,CHEMBL568096,,CHEMBL568096,,0,http://qudt.org/vocab/unit#Percent,859815,,1,0,,,Inhibition,%,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,INH,,UO_0000187,,
